zip:varchar:5	lat:decimal:10,6	long:decimal:10,6	city:varchar:25	stateshort:varchar:2	state:varchar:20	county:varchar:21
02720	41.819766	-71.165971	Fall River	MA	Massachusetts	Bristol
02725	41.723851	-71.173989	Somerset	MA	Massachusetts	Bristol
02738	41.736735	-70.754015	Marion	MA	Massachusetts	Plymouth
02739	41.664976	-70.810856	Mattapoisett	MA	Massachusetts	Plymouth
02740	41.633416	-70.951045	New Bedford	MA	Massachusetts	Bristol
02743	41.711894	-70.908286	Acushnet	MA	Massachusetts	Bristol
02747	41.639261	-71.007578	North Dartmouth	MA	Massachusetts	Bristol
02748	41.566464	-70.984253	South Dartmouth	MA	Massachusetts	Bristol
02760	41.964376	-71.326448	North Attleboro	MA	Massachusetts	Bristol
02762	42.013553	-71.334399	Plainville	MA	Massachusetts	Norfolk
02763	41.972584	-71.308229	Attleboro Falls	MA	Massachusetts	Bristol
02764	41.847791	-71.155797	North Dighton	MA	Massachusetts	Bristol
02766	41.959149	-71.180393	Norton	MA	Massachusetts	Bristol
02767	41.936700	-71.048941	Raynham	MA	Massachusetts	Bristol
02769	41.852989	-71.243061	Rehoboth	MA	Massachusetts	Bristol
02770	41.751812	-70.846041	Rochester	MA	Massachusetts	Plymouth
02771	41.840103	-71.318995	Seekonk	MA	Massachusetts	Bristol
02777	41.766629	-71.234443	Swansea	MA	Massachusetts	Bristol
02780	41.858851	-71.092827	Taunton	MA	Massachusetts	Bristol
02790	41.615470	-71.079636	Westport	MA	Massachusetts	Bristol
02804	41.322365	-71.679251	Ashaway	RI	Rhode Island	Washington
02806	41.742501	-71.320395	Barrington	RI	Rhode Island	Bristol
02807	41.188888	-71.577696	Block Island	RI	Rhode Island	Washington
02808	41.403784	-71.761665	Bradford	RI	Rhode Island	Washington
02809	41.678378	-71.270400	Bristol	RI	Rhode Island	Bristol
02812	41.469148	-71.675092	Carolina	RI	Rhode Island	Washington
02813	41.395079	-71.665420	Charlestown	RI	Rhode Island	Washington
02814	41.888971	-71.688769	Chepachet	RI	Rhode Island	Providence
02815	41.770525	-71.655850	Clayville	RI	Rhode Island	Providence
02816	41.694251	-71.636786	Coventry	RI	Rhode Island	Kent
02817	41.631168	-71.667165	West Greenwich	RI	Rhode Island	Kent
02818	41.643350	-71.478002	East Greenwich	RI	Rhode Island	Kent
02822	41.546900	-71.650262	Exeter	RI	Rhode Island	Washington
02823	41.731200	-71.546756	Fiskeville	RI	Rhode Island	Providence
02825	41.790569	-71.706440	Foster	RI	Rhode Island	Providence
02828	41.879298	-71.551682	Greenville	RI	Rhode Island	Providence
02830	41.972390	-71.648502	Harrisville	RI	Rhode Island	Providence
02831	41.753594	-71.577746	Hope	RI	Rhode Island	Providence
02832	41.509632	-71.733875	Hope Valley	RI	Rhode Island	Washington
02835	41.514120	-71.377247	Jamestown	RI	Rhode Island	Newport
02836	41.447427	-71.620432	Kenyon	RI	Rhode Island	Washington
02837	41.510257	-71.166340	Little Compton	RI	Rhode Island	Newport
02838	41.967848	-71.475604	Manville	RI	Rhode Island	Providence
02839	41.941715	-71.637581	Mapleville	RI	Rhode Island	Providence
02840	41.487552	-71.327084	Newport	RI	Rhode Island	Newport
02842	41.519757	-71.273101	Middletown	RI	Rhode Island	Newport
02852	41.586851	-71.464801	North Kingstown	RI	Rhode Island	Washington
02857	41.838827	-71.655006	North Scituate	RI	Rhode Island	Providence
02858	41.962303	-71.647542	Oakland	RI	Rhode Island	Providence
02859	41.964150	-71.723316	Pascoag	RI	Rhode Island	Providence
02860	41.875149	-71.392732	Pawtucket	RI	Rhode Island	Providence
02863	41.889849	-71.394186	Central Falls	RI	Rhode Island	Providence
02864	41.949498	-71.432690	Cumberland	RI	Rhode Island	Providence
02865	41.925298	-71.493355	Lincoln	RI	Rhode Island	Providence
02871	41.585230	-71.264197	Portsmouth	RI	Rhode Island	Newport
02874	41.478466	-71.471752	Saunderstown	RI	Rhode Island	Washington
02876	41.998398	-71.576307	Slatersville	RI	Rhode Island	Providence
02877	41.528900	-71.529854	Slocum	RI	Rhode Island	Washington
02878	41.610180	-71.175183	Tiverton	RI	Rhode Island	Newport
02879	41.443653	-71.534202	Wakefield	RI	Rhode Island	Washington
02881	41.482901	-71.524317	Kingston	RI	Rhode Island	Washington
02882	41.377185	-71.497793	Narragansett	RI	Rhode Island	Washington
02883	41.375317	-71.643930	Peace Dale	RI	Rhode Island	Washington
02885	41.727451	-71.257492	Warren	RI	Rhode Island	Bristol
02886	41.702470	-71.479020	Warwick	RI	Rhode Island	Kent
02891	41.284494	-71.710708	Westerly	RI	Rhode Island	Washington
02892	41.505764	-71.621140	West Kingston	RI	Rhode Island	Washington
02893	41.696822	-71.507304	West Warwick	RI	Rhode Island	Kent
02894	41.450050	-71.707420	Wood River Junction	RI	Rhode Island	Washington
02895	41.984598	-71.519390	Woonsocket	RI	Rhode Island	Providence
02896	41.934348	-71.540506	North Smithfield	RI	Rhode Island	Providence
02898	41.504089	-71.662954	Wyoming	RI	Rhode Island	Washington
02901	41.822750	-71.414451	Providence	RI	Rhode Island	Providence
02910	41.791700	-71.435251	Cranston	RI	Rhode Island	Providence
02911	41.838749	-71.449202	North Providence	RI	Rhode Island	Providence
02914	41.813429	-71.363348	East Providence	RI	Rhode Island	Providence
02915	41.774300	-71.349697	Riverside	RI	Rhode Island	Providence
02916	41.842727	-71.355798	Rumford	RI	Rhode Island	Providence
02917	41.853899	-71.497804	Smithfield	RI	Rhode Island	Providence
02919	41.870932	-71.497604	Johnston	RI	Rhode Island	Providence
03031	42.874740	-71.629365	Amherst	NH	New Hampshire	Hillsborough
03032	42.989151	-71.343576	Auburn	NH	New Hampshire	Rockingham
03033	42.847268	-71.767437	Brookline	NH	New Hampshire	Hillsborough
03034	43.059283	-71.305437	Candia	NH	New Hampshire	Rockingham
03036	42.961606	-71.251021	Chester	NH	New Hampshire	Rockingham
03037	42.987495	-71.252719	Deerfield	NH	New Hampshire	Rockingham
03038	42.950825	-71.197169	Derry	NH	New Hampshire	Rockingham
03041	43.005895	-71.013202	East Derry	NH	New Hampshire	Rockingham
03042	43.047595	-71.084411	Epping	NH	New Hampshire	Rockingham
03043	42.916233	-71.816505	Francestown	NH	New Hampshire	Hillsborough
03044	42.992203	-71.127041	Fremont	NH	New Hampshire	Rockingham
03045	42.946710	-71.687633	Goffstown	NH	New Hampshire	Hillsborough
03047	42.929346	-71.859087	Greenfield	NH	New Hampshire	Hillsborough
03048	42.875116	-71.717548	Greenville	NH	New Hampshire	Hillsborough
03049	42.859545	-71.581313	Hollis	NH	New Hampshire	Hillsborough
03051	42.766426	-71.618870	Hudson	NH	New Hampshire	Hillsborough
03052	42.886789	-71.485331	Litchfield	NH	New Hampshire	Hillsborough
03053	42.871200	-71.387776	Londonderry	NH	New Hampshire	Rockingham
03054	42.924928	-71.667508	Merrimack	NH	New Hampshire	Hillsborough
03055	42.848787	-71.743882	Milford	NH	New Hampshire	Hillsborough
03057	42.850464	-71.727044	Mont Vernon	NH	New Hampshire	Hillsborough
03060	42.771537	-71.626336	Nashua	NH	New Hampshire	Hillsborough
03070	42.903497	-71.775889	New Boston	NH	New Hampshire	Hillsborough
03071	42.762946	-71.845164	New Ipswich	NH	New Hampshire	Hillsborough
03073	43.005895	-71.013202	North Salem	NH	New Hampshire	Rockingham
03076	42.740651	-71.318715	Pelham	NH	New Hampshire	Hillsborough
03077	43.059320	-71.204521	Raymond	NH	New Hampshire	Rockingham
03079	42.872045	-71.196195	Salem	NH	New Hampshire	Rockingham
03082	42.902031	-71.773947	Lyndeborough	NH	New Hampshire	Hillsborough
03084	42.822275	-71.860983	Temple	NH	New Hampshire	Hillsborough
03086	42.894022	-71.730154	Wilton	NH	New Hampshire	Hillsborough
03087	42.892211	-71.234009	Windham	NH	New Hampshire	Rockingham
03101	42.988483	-71.462111	Manchester	NH	New Hampshire	Hillsborough
03106	43.065097	-71.443616	Hooksett	NH	New Hampshire	Merrimack
03110	42.937430	-71.535515	Bedford	NH	New Hampshire	Hillsborough
03215	43.930221	-71.534068	Waterville Valley	NH	New Hampshire	Grafton
03216	43.447006	-71.684093	Andover	NH	New Hampshire	Merrimack
03217	43.715626	-71.639896	Ashland	NH	New Hampshire	Grafton
03218	43.417369	-71.373189	Barnstead	NH	New Hampshire	Belknap
03220	43.455551	-71.407090	Belmont	NH	New Hampshire	Belknap
03221	43.280961	-71.792489	Bradford	NH	New Hampshire	Merrimack
03222	43.707810	-71.721580	Bristol	NH	New Hampshire	Grafton
03223	43.841799	-71.665223	Campton	NH	New Hampshire	Grafton
03224	43.378281	-71.604226	Canterbury	NH	New Hampshire	Merrimack
03225	43.386652	-71.292981	Center Barnstead	NH	New Hampshire	Belknap
03226	43.693870	-71.466212	Center Harbor	NH	New Hampshire	Belknap
03227	43.694809	-71.323953	Center Sandwich	NH	New Hampshire	Carroll
03229	43.301308	-71.812943	Contoocook	NH	New Hampshire	Merrimack
03230	43.514791	-71.882094	Danbury	NH	New Hampshire	Merrimack
03234	43.340736	-71.669712	Epsom	NH	New Hampshire	Merrimack
03235	43.374297	-71.680021	Franklin	NH	New Hampshire	Merrimack
03240	43.967542	-71.840883	Grafton	NH	New Hampshire	Grafton
03242	43.180148	-71.819590	Henniker	NH	New Hampshire	Merrimack
03243	43.443473	-71.762631	Hill	NH	New Hampshire	Merrimack
03244	43.122950	-71.914287	Hillsboro	NH	New Hampshire	Hillsborough
03245	43.737831	-71.604406	Holderness	NH	New Hampshire	Grafton
03246	43.535461	-71.426997	Laconia	NH	New Hampshire	Belknap
03251	44.049183	-71.653505	Lincoln	NH	New Hampshire	Grafton
03253	43.592239	-71.517479	Meredith	NH	New Hampshire	Belknap
03254	43.728235	-71.335248	Moultonborough	NH	New Hampshire	Carroll
03255	43.321723	-72.011840	Newbury	NH	New Hampshire	Merrimack
03256	43.603288	-71.634674	New Hampton	NH	New Hampshire	Belknap
03257	43.301663	-71.733643	New London	NH	New Hampshire	Merrimack
03261	43.208676	-71.202568	Northwood	NH	New Hampshire	Rockingham
03262	44.035391	-71.686326	North Woodstock	NH	New Hampshire	Grafton
03263	43.297834	-71.343707	Pittsfield	NH	New Hampshire	Merrimack
03264	43.710919	-71.694017	Plymouth	NH	New Hampshire	Grafton
03266	43.752475	-71.788434	Rumney	NH	New Hampshire	Grafton
03269	43.501780	-71.514248	Sanbornton	NH	New Hampshire	Belknap
03275	43.286382	-71.599047	Suncook	NH	New Hampshire	Merrimack
03276	43.536056	-71.491660	Tilton	NH	New Hampshire	Belknap
03278	43.310858	-71.842299	Warner	NH	New Hampshire	Merrimack
03279	43.967542	-71.840883	Warren	NH	New Hampshire	Grafton
03281	43.084176	-71.762578	Weare	NH	New Hampshire	Hillsborough
03287	43.448530	-71.915826	Wilmot	NH	New Hampshire	Merrimack
03289	43.496372	-71.519728	Winnisquam	NH	New Hampshire	Belknap
03290	43.124825	-71.125879	Nottingham	NH	New Hampshire	Rockingham
03293	43.967542	-71.840883	Woodstock	NH	New Hampshire	Grafton
03301	43.230314	-71.536101	Concord	NH	New Hampshire	Merrimack
03304	43.128256	-71.544599	Bow	NH	New Hampshire	Merrimack
03307	43.319339	-71.467006	Loudon	NH	New Hampshire	Merrimack
03431	42.903656	-72.248052	Keene	NH	New Hampshire	Cheshire
03440	43.044535	-71.971353	Antrim	NH	New Hampshire	Hillsborough
03442	43.002936	-71.908029	Bennington	NH	New Hampshire	Hillsborough
03443	42.883948	-72.454813	Chesterfield	NH	New Hampshire	Cheshire
03444	42.889124	-72.018993	Dublin	NH	New Hampshire	Cheshire
03445	42.998225	-72.201903	Sullivan	NH	New Hampshire	Cheshire
03446	42.841079	-72.330145	Swanzey	NH	New Hampshire	Cheshire
03447	42.881769	-72.248026	Fitzwilliam	NH	New Hampshire	Cheshire
03448	42.936786	-72.210953	Gilsum	NH	New Hampshire	Cheshire
03449	42.939240	-71.983797	Hancock	NH	New Hampshire	Hillsborough
03450	42.884548	-72.102634	Harrisville	NH	New Hampshire	Cheshire
03451	42.894151	-72.280099	Hinsdale	NH	New Hampshire	Cheshire
03452	42.821969	-72.082559	Jaffrey	NH	New Hampshire	Cheshire
03455	42.888250	-72.279638	Marlborough	NH	New Hampshire	Cheshire
03456	43.119294	-72.202564	Marlow	NH	New Hampshire	Cheshire
03458	42.956433	-71.937200	Peterborough	NH	New Hampshire	Hillsborough
03461	42.765090	-72.009120	Rindge	NH	New Hampshire	Cheshire
03462	42.870716	-72.239432	Spofford	NH	New Hampshire	Cheshire
03464	42.954780	-72.102454	Stoddard	NH	New Hampshire	Cheshire
03465	42.843617	-72.279814	Troy	NH	New Hampshire	Cheshire
03466	42.858419	-72.432202	West Chesterfield	NH	New Hampshire	Cheshire
03467	42.973867	-72.442560	Westmoreland	NH	New Hampshire	Cheshire
03469	42.873410	-72.315090	West Swanzey	NH	New Hampshire	Cheshire
03470	42.895797	-72.274928	Winchester	NH	New Hampshire	Cheshire
03561	44.335289	-71.877638	Littleton	NH	New Hampshire	Grafton
03570	44.512344	-71.194226	Berlin	NH	New Hampshire	Coos
03574	44.306320	-71.728049	Bethlehem	NH	New Hampshire	Grafton
03576	44.902731	-71.500809	Colebrook	NH	New Hampshire	Coos
03579	44.695648	-71.387387	Errol	NH	New Hampshire	Coos
03580	44.212814	-71.737162	Franconia	NH	New Hampshire	Grafton
03581	44.404848	-71.154758	Gorham	NH	New Hampshire	Coos
03582	44.750960	-71.422453	Groveton	NH	New Hampshire	Coos
03583	44.695648	-71.387387	Jefferson	NH	New Hampshire	Coos
03584	44.476575	-71.561225	Lancaster	NH	New Hampshire	Coos
03585	44.245004	-71.888882	Lisbon	NH	New Hampshire	Grafton
03588	44.565320	-71.218672	Milan	NH	New Hampshire	Coos
03590	44.695648	-71.387387	North Stratford	NH	New Hampshire	Coos
03592	44.695648	-71.387387	Pittsburg	NH	New Hampshire	Coos
03595	44.268950	-71.547061	Twin Mountain	NH	New Hampshire	Coos
03597	44.695648	-71.387387	West Stewartstown	NH	New Hampshire	Coos
03598	44.363681	-71.610189	Whitefield	NH	New Hampshire	Coos
03602	43.134412	-72.310623	Alstead	NH	New Hampshire	Cheshire
03603	43.268117	-72.370222	Charlestown	NH	New Hampshire	Sullivan
03605	43.213615	-72.196758	Lempster	NH	New Hampshire	Sullivan
03608	43.072239	-72.390121	Walpole	NH	New Hampshire	Cheshire
03609	43.138018	-72.407236	North Walpole	NH	New Hampshire	Cheshire
03741	43.631230	-72.057312	Canaan	NH	New Hampshire	Grafton
03743	43.415993	-72.209819	Claremont	NH	New Hampshire	Sullivan
03745	43.462156	-72.337149	Cornish	NH	New Hampshire	Sullivan
03748	43.630906	-72.116603	Enfield	NH	New Hampshire	Grafton
03751	43.448720	-72.063675	Georges Mills	NH	New Hampshire	Sullivan
03753	43.463101	-72.218445	Grantham	NH	New Hampshire	Sullivan
03755	43.861077	-72.120314	Hanover	NH	New Hampshire	Grafton
03756	43.967542	-71.840883	Lebanon	NH	New Hampshire	Grafton
03765	44.037549	-72.046692	Haverhill	NH	New Hampshire	Grafton
03768	43.801656	-72.130495	Lyme	NH	New Hampshire	Grafton
03770	43.421675	-72.255638	Meriden	NH	New Hampshire	Sullivan
03771	44.268612	-72.015317	Monroe	NH	New Hampshire	Grafton
03773	43.390485	-72.199659	Newport	NH	New Hampshire	Sullivan
03774	44.077803	-72.014608	North Haverhill	NH	New Hampshire	Grafton
03777	43.927348	-72.109870	Orford	NH	New Hampshire	Grafton
03779	43.948343	-72.062132	Piermont	NH	New Hampshire	Grafton
03780	43.967542	-71.840883	Pike	NH	New Hampshire	Grafton
03781	43.432999	-72.282596	Plainfield	NH	New Hampshire	Sullivan
03782	43.426838	-72.154710	Sunapee	NH	New Hampshire	Sullivan
03784	43.644367	-72.234800	West Lebanon	NH	New Hampshire	Grafton
03785	43.948644	-72.080708	Woodsville	NH	New Hampshire	Grafton
03805	43.285282	-70.930684	Rollinsford	NH	New Hampshire	Strafford
03809	43.462586	-71.222455	Alton	NH	New Hampshire	Belknap
03810	43.502514	-71.277387	Alton Bay	NH	New Hampshire	Belknap
03811	42.878366	-71.159035	Atkinson	NH	New Hampshire	Rockingham
03812	43.883871	-71.257726	Bartlett	NH	New Hampshire	Carroll
03813	43.797391	-71.145357	Center Conway	NH	New Hampshire	Carroll
03814	43.762429	-71.122689	Center Ossipee	NH	New Hampshire	Carroll
03815	43.253739	-71.109825	Center Strafford	NH	New Hampshire	Strafford
03818	43.788920	-71.102610	Conway	NH	New Hampshire	Carroll
03819	42.926725	-71.082299	Danville	NH	New Hampshire	Rockingham
03820	43.297309	-70.992042	Dover	NH	New Hampshire	Strafford
03824	43.165772	-70.962843	Durham	NH	New Hampshire	Strafford
03825	43.297790	-71.097423	Barrington	NH	New Hampshire	Strafford
03826	42.893629	-71.142690	East Hampstead	NH	New Hampshire	Rockingham
03827	42.912071	-71.054245	East Kingston	NH	New Hampshire	Rockingham
03833	42.951274	-70.922262	Exeter	NH	New Hampshire	Rockingham
03835	43.306172	-71.003435	Farmington	NH	New Hampshire	Strafford
03839	43.309966	-70.998256	Rochester	NH	New Hampshire	Strafford
03840	43.038634	-70.809157	Greenland	NH	New Hampshire	Rockingham
03841	42.877438	-71.139098	Hampstead	NH	New Hampshire	Rockingham
03842	42.917389	-70.950950	Hampton	NH	New Hampshire	Rockingham
03844	42.891888	-70.982601	Hampton Falls	NH	New Hampshire	Rockingham
03846	43.883871	-71.257726	Jackson	NH	New Hampshire	Carroll
03847	43.883871	-71.257726	Kearsarge	NH	New Hampshire	Carroll
03848	42.909731	-71.102933	Kingston	NH	New Hampshire	Rockingham
03849	43.902311	-71.124612	Madison	NH	New Hampshire	Carroll
03851	43.422942	-71.011369	Milton	NH	New Hampshire	Strafford
03852	43.326734	-71.028427	Milton Mills	NH	New Hampshire	Strafford
03854	43.064938	-70.721596	New Castle	NH	New Hampshire	Rockingham
03855	43.459503	-71.119055	New Durham	NH	New Hampshire	Strafford
03856	43.037363	-70.978211	Newfields	NH	New Hampshire	Rockingham
03857	42.979021	-70.891642	Newmarket	NH	New Hampshire	Rockingham
03860	43.784643	-71.102630	North Conway	NH	New Hampshire	Carroll
03862	43.000270	-70.913947	North Hampton	NH	New Hampshire	Rockingham
03864	43.667352	-71.153338	Ossipee	NH	New Hampshire	Carroll
03865	42.937838	-70.926206	Plaistow	NH	New Hampshire	Rockingham
03870	43.010939	-70.764813	Rye	NH	New Hampshire	Rockingham
03871	42.980639	-70.771896	Rye Beach	NH	New Hampshire	Rockingham
03872	43.570694	-71.079427	Sanbornville	NH	New Hampshire	Carroll
03874	42.964415	-70.819897	Seabrook	NH	New Hampshire	Rockingham
03878	43.229489	-70.958264	Somersworth	NH	New Hampshire	Strafford
03884	43.256871	-71.171886	Strafford	NH	New Hampshire	Strafford
03885	43.012950	-70.882134	Stratham	NH	New Hampshire	Rockingham
03886	43.647527	-71.277779	Tamworth	NH	New Hampshire	Carroll
03887	43.459999	-71.040842	Union	NH	New Hampshire	Carroll
03894	43.667102	-71.183597	Wolfeboro	NH	New Hampshire	Carroll
03896	43.589157	-71.218894	Wolfeboro Falls	NH	New Hampshire	Carroll
03901	43.279539	-70.740013	Berwick	ME	Maine	York
03903	43.182729	-70.745759	Eliot	ME	Maine	York
03904	43.191554	-70.684607	Kittery	ME	Maine	York
03905	43.094746	-70.689280	Kittery Point	ME	Maine	York
03906	43.340626	-70.753996	North Berwick	ME	Maine	York
03907	43.350806	-70.731498	Ogunquit	ME	Maine	York
03908	43.227549	-70.711710	South Berwick	ME	Maine	York
03909	43.237891	-70.690990	York	ME	Maine	York
04001	43.520752	-70.804588	Acton	ME	Maine	York
04002	43.467224	-70.738992	Alfred	ME	Maine	York
04004	43.365658	-70.604379	Bar Mills	ME	Maine	York
04005	43.532376	-70.651859	Biddeford	ME	Maine	York
04008	44.023162	-69.875816	Bowdoinham	ME	Maine	Sagadahoc
04009	43.939828	-70.747431	Bridgton	ME	Maine	Cumberland
04010	44.163033	-70.739823	Brownfield	ME	Maine	Oxford
04011	43.935634	-70.340652	Brunswick	ME	Maine	Cumberland
04014	43.365658	-70.604379	Cape Porpoise	ME	Maine	York
04015	43.962115	-70.524465	Casco	ME	Maine	Cumberland
04017	43.727806	-70.120437	Chebeague Island	ME	Maine	Cumberland
04019	44.408078	-70.470703	Cliff Island	ME	Maine	Cumberland
04020	43.773970	-70.791727	Cornish	ME	Maine	York
04021	43.812676	-70.450494	Cumberland Center	ME	Maine	Cumberland
04022	44.566156	-70.661557	Denmark	ME	Maine	Oxford
04024	43.844826	-70.688656	East Baldwin	ME	Maine	Cumberland
04027	43.459708	-70.915190	Lebanon	ME	Maine	York
04029	43.867223	-70.547159	Sebago	ME	Maine	Cumberland
04030	43.596921	-70.689681	East Waterboro	ME	Maine	York
04032	43.864477	-70.097543	Freeport	ME	Maine	Cumberland
04037	44.044292	-70.964418	Fryeburg	ME	Maine	Oxford
04038	43.803689	-70.355188	Gorham	ME	Maine	Cumberland
04039	43.878567	-70.328889	Gray	ME	Maine	Cumberland
04040	43.992681	-70.357119	Harrison	ME	Maine	Cumberland
04041	43.879628	-70.826188	Hiram	ME	Maine	Oxford
04042	43.584232	-70.624391	Hollis Center	ME	Maine	York
04043	43.494679	-70.549210	Kennebunk	ME	Maine	York
04046	43.534125	-70.607475	Kennebunkport	ME	Maine	York
04047	43.744987	-70.909196	Parsonsfield	ME	Maine	York
04048	43.661222	-70.834480	Limerick	ME	Maine	York
04049	43.703854	-70.748668	Limington	ME	Maine	York
04050	44.408078	-70.470703	Long Island	ME	Maine	Cumberland
04051	44.139839	-70.886741	Lovell	ME	Maine	Oxford
04055	43.957208	-70.639546	Naples	ME	Maine	Cumberland
04056	43.658378	-70.868871	Newfield	ME	Maine	York
04057	44.408078	-70.470703	North Bridgton	ME	Maine	Cumberland
04062	43.911381	-70.396652	Windham	ME	Maine	Cumberland
04064	43.411837	-70.469526	Old Orchard Beach	ME	Maine	York
04066	43.779982	-69.975477	Orrs Island	ME	Maine	Cumberland
04068	43.848322	-70.935379	Porter	ME	Maine	Oxford
04069	43.894983	-70.189159	Pownal	ME	Maine	Cumberland
